danceability,energy,key,mode,instrumentalness,bpm,valence,title,artist,year,popularity,link,image,genre,uri,adj_key
0.524,0.797,2,1,0.0,159.859,0.783,Find out Who Your Friends Are,Tracy Lawrence,2007,53,https://open.spotify.com/track/73njvNJmgXA180vTPkA16C,https://i.scdn.co/image/ab67616d00001e0212ee5261637931a361737a76,country,spotify:track:73njvNJmgXA180vTPkA16C,2.0
0.627,0.451,11,1,0.0,129.872,0.291,Back At One,Mark Wills,2000,37,https://open.spotify.com/track/72MSivvHmzBcpSvcHRyf9b,https://i.scdn.co/image/ab67616d00001e020bb55f8ab3f94812d7f5e18f,country,spotify:track:72MSivvHmzBcpSvcHRyf9b,11.0
0.336,0.602,4,1,0.0,161.01,0.299,The Climb,Miley Cyrus,2009,72,https://open.spotify.com/track/5x5JM1BSB6vollcIzDocqT,https://i.scdn.co/image/ab67616d00001e024ea6653890e297d53e93e3e0,country,spotify:track:5x5JM1BSB6vollcIzDocqT,4.0
0.705,0.606,7,1,0.00149,98.001,0.876,Just Got Started Lovin' You,James Otto,2008,58,https://open.spotify.com/track/4b0XF7CDpJEBAdVHMw7amV,https://i.scdn.co/image/ab67616d00001e02eeb4940c2a5c2f74f3cb0c98,country,spotify:track:4b0XF7CDpJEBAdVHMw7amV,7.0
0.628,0.92,7,1,5.34e-05,126.998,0.808,Kerosene,Miranda Lambert,2005,58,https://open.spotify.com/track/2yhhcHTfvLC0HzSajGYL0h,https://i.scdn.co/image/ab67616d00001e0228d0bb77e4e6a059e2d85d28,country,spotify:track:2yhhcHTfvLC0HzSajGYL0h,7.0
0.528,0.745,7,1,1.68e-05,177.835,0.784,Never Wanted Nothing More,Kenny Chesney,2007,44,https://open.spotify.com/track/41OvINy2RjLet11iW849vX,https://i.scdn.co/image/ab67616d00001e026d112aa979880ae25bf612c1,country,spotify:track:41OvINy2RjLet11iW849vX,7.0
0.696,0.579,11,0,0.866,136.006,0.0536,The New World,Markus Schulz,2008,0,https://open.spotify.com/track/3FV4mI64s7zZ9yaJT1b2P0,https://i.scdn.co/image/ab67616d00001e0238c11e486be67187cc1fc7a8,edm,spotify:track:3FV4mI64s7zZ9yaJT1b2P0,23.0
0.669,0.782,0,1,0.405,140.008,0.416,Out Of Nowhere - Original Mix,"John O'Callaghan, Josie",2009,8,https://open.spotify.com/track/10UlyaMBBoeIufdgvQh2Fr,https://i.scdn.co/image/ab67616d00001e02e2dad1c0e6cef3fc711d0ebc,edm,spotify:track:10UlyaMBBoeIufdgvQh2Fr,0.0
0.686,0.883,1,1,0.851,134.009,0.371,Metropolis - Original Mix,Gareth Emery,2009,13,https://open.spotify.com/track/12jufMG6MLcRGQliJEjEF0,https://i.scdn.co/image/ab67616d00001e02a9ac9d27c9c081f798973bf1,edm,spotify:track:12jufMG6MLcRGQliJEjEF0,1.0
0.636,0.414,9,0,0.602,134.988,0.497,Into the Dark,"Ferry Corsten, Howard Jones",2008,0,https://open.spotify.com/track/2dsshIsZqnxM4JAsw7TwbD,https://i.scdn.co/image/ab67616d00001e02146f9048046c89b7791481ae,edm,spotify:track:2dsshIsZqnxM4JAsw7TwbD,21.0
0.754,0.914,11,1,0.0,125.965,0.532,Bring The Noise Remix - Benny Benassi Pump - Kin Edit,"Public Enemy, Benny Benassi",2007,0,https://open.spotify.com/track/2lh9rnGhsmj8B7W1EBrzaJ,https://i.scdn.co/image/ab67616d00001e02dd05f77043371ac4ab120b3b,edm,spotify:track:2lh9rnGhsmj8B7W1EBrzaJ,11.0
0.575,0.615,2,1,0.87,135.013,0.662,Watch Out - Extended Mix,Ferry Corsten,2006,0,https://open.spotify.com/track/74e63Bo6zRFsQ3BhSx3Xy6,https://i.scdn.co/image/ab67616d00001e0226736e28c7634c8f5d1f0f31,edm,spotify:track:74e63Bo6zRFsQ3BhSx3Xy6,2.0
0.763,0.645,0,1,0.00283,126.967,0.593,Days Go By - Radio Edit,Dirty Vegas,2002,0,https://open.spotify.com/track/3U6kC4Ko4VT1ZvEKjEZsC1,https://i.scdn.co/image/ab67616d00001e0276c6e3dec70cdfb63cdcf05b,edm,spotify:track:3U6kC4Ko4VT1ZvEKjEZsC1,0.0
0.64,0.989,8,1,2.07e-06,142.024,0.49,Everytime We Touch,Cascada,2005,0,https://open.spotify.com/track/5YnKmPZytgkywuHktntXDV,https://i.scdn.co/image/ab67616d00001e02e1f0e6c160b3cca53ba76aad,edm,spotify:track:5YnKmPZytgkywuHktntXDV,8.0
0.718,0.703,7,0,0.822,87.975,0.858,Loud Pipes,Ratatat,2006,0,https://open.spotify.com/track/5ZrrXIYTvjXPKVQMjqaumR,https://i.scdn.co/image/ab67616d00001e02dcd3381d0213c26dd278e81c,edm,spotify:track:5ZrrXIYTvjXPKVQMjqaumR,19.0
0.703,0.718,1,1,0.432,115.993,0.785,Wildcat,Ratatat,2006,0,https://open.spotify.com/track/4EBisBBehGON4ESJsNZBsP,https://i.scdn.co/image/ab67616d00001e02dcd3381d0213c26dd278e81c,edm,spotify:track:4EBisBBehGON4ESJsNZBsP,1.0
0.492,0.968,9,0,1.35e-05,139.951,0.282,Satellite - Radio Edit,Oceanlab,2004,0,https://open.spotify.com/track/54gsBdyfh7l5DFgc5sHhQW,https://i.scdn.co/image/ab67616d00001e02c7ccd750cab5886c4c610c97,edm,spotify:track:54gsBdyfh7l5DFgc5sHhQW,21.0
0.604,0.878,7,0,0.827,125.986,0.838,Pjanoo - Radio Edit,Eric Prydz,2008,0,https://open.spotify.com/track/0EzVcavTFL5YEj0945ifIi,https://i.scdn.co/image/ab67616d00001e021b8a99de784b96348bbb7c27,edm,spotify:track:0EzVcavTFL5YEj0945ifIi,19.0
0.496,0.715,7,1,0.000314,134.969,0.17,As the Rush Comes - Gabriel & Dresden Chillout Mix,Motorcycle,2004,0,https://open.spotify.com/track/0KPYlx6mOE8IEg7pVNoTAc,https://i.scdn.co/image/ab67616d00001e028b43764b2cdacf790f5ea0f1,edm,spotify:track:0KPYlx6mOE8IEg7pVNoTAc,7.0
0.549,0.825,5,0,0.0281,126.134,0.459,"Harder, Better, Faster, Stronger - Alive Extended 2007",Daft Punk,2001,32,https://open.spotify.com/track/30NTB3ooCZlzJPv13pihQh,https://i.scdn.co/image/ab67616d00001e0211b6ffc11733f25fe8ac111f,edm,spotify:track:30NTB3ooCZlzJPv13pihQh,17.0
0.622,0.735,11,0,0.464,126.979,0.117,4 AM - Adam K & Soha Radio Edit,Kaskade,2008,0,https://open.spotify.com/track/2kEHmTnCcKvBcADXLO40xk,https://i.scdn.co/image/ab67616d00001e023f9e255b801687ff22aa7836,edm,spotify:track:2kEHmTnCcKvBcADXLO40xk,23.0
0.624,0.976,8,1,1.18e-05,142.008,0.514,Everytime We Touch - Radio Edit,Cascada,2006,55,https://open.spotify.com/track/6MjljecHzHelUDismyKkba,https://i.scdn.co/image/ab67616d00001e02d8b4eadb146239bcd1dd3a3f,edm,spotify:track:6MjljecHzHelUDismyKkba,8.0
0.829,0.826,7,1,0.126,140.008,0.958,Lollipop,DJ Aligator,2000,38,https://open.spotify.com/track/01ZWmMsn4ugAB7tMYdNBi6,https://i.scdn.co/image/ab67616d00001e028b74febc381a57a93e48f0a1,edm,spotify:track:01ZWmMsn4ugAB7tMYdNBi6,7.0
0.756,0.567,1,0,0.00341,129.992,0.323,You Are My Diamond - Extended Version,Tiësto,2009,8,https://open.spotify.com/track/5421cq6TeSfNjJk9roqLpI,https://i.scdn.co/image/ab67616d00001e023760c069cc91a65ee5afa389,edm,spotify:track:5421cq6TeSfNjJk9roqLpI,13.0
0.572,0.887,10,0,0.937,131.008,0.563,Heaven Sent - Instrumental Mix,"Andrew Bennett, Kirsty Hawkshaw",2009,2,https://open.spotify.com/track/1NOpaQQpgolBd3X8HR8Trr,https://i.scdn.co/image/ab67616d00001e028b5875c91b181a70d1132d62,edm,spotify:track:1NOpaQQpgolBd3X8HR8Trr,22.0
0.765,0.39,1,1,0.0044,134.007,0.172,Without You Near (Gabriel & Dresden Remix) (with Gabriel & Dresden),"Markus Schulz, Departure, Gabriel & Dresden",2005,0,https://open.spotify.com/track/5TRb93yX04JiFsChkTusVj,https://i.scdn.co/image/ab67616d00001e0205d4545363f9644c2839d469,edm,spotify:track:5TRb93yX04JiFsChkTusVj,1.0
0.644,0.875,5,0,0.901,134.998,0.373,Another You Another Me,"Lange, Gareth Emery",2006,0,https://open.spotify.com/track/4nXhG0oIbJXxKrODDF3HZP,https://i.scdn.co/image/ab67616d00001e0235e045502e403ef403aec578,edm,spotify:track:4nXhG0oIbJXxKrODDF3HZP,17.0
0.611,0.613,8,1,0.105,127.979,0.491,Ghosts 'n' Stuff (feat. Rob Swire),"deadmau5, Rob Swire",2009,57,https://open.spotify.com/track/3ezkJgagRPZ39KCTrKcSI7,https://i.scdn.co/image/ab67616d00001e02e05790d82cd4932f818cac38,edm,spotify:track:3ezkJgagRPZ39KCTrKcSI7,8.0
0.944,0.56,2,0,2.23e-05,127.99,0.922,You And I - Deadmau5 Remix,Medina,2009,4,https://open.spotify.com/track/2ueKL2MWoyfg1FnBpHOfbH,https://i.scdn.co/image/ab67616d00001e02df267bd04484acf57f89729e,edm,spotify:track:2ueKL2MWoyfg1FnBpHOfbH,14.0
0.813,0.513,11,0,0.237,128.004,0.602,I Remember,"deadmau5, Kaskade",2008,0,https://open.spotify.com/track/4tGghJ2euPeI7HvpkNi1CU,https://i.scdn.co/image/ab67616d00001e02b3f8a46787e9367c38862436,edm,spotify:track:4tGghJ2euPeI7HvpkNi1CU,23.0
0.437,0.343,8,0,0.905,128.016,0.0348,Strobe,deadmau5,2009,0,https://open.spotify.com/track/0YchKPFRbVwwO4dH5hKrRi,https://i.scdn.co/image/ab67616d00001e02c61a0adfdf9be84c599fad96,edm,spotify:track:0YchKPFRbVwwO4dH5hKrRi,20.0
0.644,0.664,9,1,0.862,124.726,0.53,Digital Love,Daft Punk,2006,34,https://open.spotify.com/track/5bRDSGmwZJsGG7tPN14fDu,https://i.scdn.co/image/ab67616d00001e027659e5268c008c136fc9c279,edm,spotify:track:5bRDSGmwZJsGG7tPN14fDu,9.0
0.412,0.723,1,1,0.000234,127.965,0.306,Move for Me,"Kaskade, deadmau5, Haley",2008,0,https://open.spotify.com/track/1snWJGS3Awhr1NoaoTE9qv,https://i.scdn.co/image/ab67616d00001e02a9ef05c62a402ac198def122,edm,spotify:track:1snWJGS3Awhr1NoaoTE9qv,1.0
0.449,0.967,4,0,0.000455,104.478,0.176,Extreme Ways (Jason Bourne),Moby,2016,0,https://open.spotify.com/track/0E1MfZDJRLMFhebTjDGKN0,https://i.scdn.co/image/ab67616d00001e0223a2aee8ffd345172df917b3,edm,spotify:track:0E1MfZDJRLMFhebTjDGKN0,16.0
0.695,0.744,1,1,0.000485,124.97,0.547,The Longest Road (feat. Lissie) - Deadmau5 Remix Edit,"Morgan Page, Lissie",2008,0,https://open.spotify.com/track/0cP5GxZrtKCRQu7cbOqsBe,https://i.scdn.co/image/ab67616d00001e02b4469b5ca1cb465e4021c1f8,edm,spotify:track:0cP5GxZrtKCRQu7cbOqsBe,1.0
0.611,0.958,10,0,0.686,139.993,0.23,Adagio For Strings - Original Mix,Tiësto,2005,0,https://open.spotify.com/track/4TmPahvi2h2xdVuSGHkBBm,https://i.scdn.co/image/ab67616d00001e020570a155aa4d344fcdf166be,edm,spotify:track:4TmPahvi2h2xdVuSGHkBBm,22.0
0.786,0.853,9,0,0.0872,126.99,0.309,Days Go By,Dirty Vegas,2002,0,https://open.spotify.com/track/0C2GT6MXWGRo7PIeeFq9zu,https://i.scdn.co/image/ab67616d00001e02289aaab64cbb8c2f29b5a733,edm,spotify:track:0C2GT6MXWGRo7PIeeFq9zu,21.0
0.817,0.716,6,0,0.00263,123.475,0.692,"Harder, Better, Faster, Stronger",Daft Punk,2006,39,https://open.spotify.com/track/3mJniN9tHOtKru4vhsuiHu,https://i.scdn.co/image/ab67616d00001e027659e5268c008c136fc9c279,edm,spotify:track:3mJniN9tHOtKru4vhsuiHu,18.0
0.629,0.969,8,0,0.0,150.01,0.905,In For The Kill,La Roux,2009,0,https://open.spotify.com/track/4gMnvtp0lXJY9GkgPGcELg,https://i.scdn.co/image/ab67616d00001e0263d1a5df09165639f349a6b6,edm,spotify:track:4gMnvtp0lXJY9GkgPGcELg,20.0
0.356,0.966,7,0,0.148,173.992,0.215,Propane Nightmares,Pendulum,2008,54,https://open.spotify.com/track/6tC2iHfUlzB2W4ntXXL2BH,https://i.scdn.co/image/ab67616d00001e0261d099fde6c64dc5a90742a4,edm,spotify:track:6tC2iHfUlzB2W4ntXXL2BH,19.0
0.479,0.678,2,1,0.661,116.033,0.227,Robot Rock / Oh Yeah,Daft Punk,2007,45,https://open.spotify.com/track/5eS6pTvDNOvh2kyxeZtK3r,https://i.scdn.co/image/ab67616d00001e02673288fb985e5c194536ae27,edm,spotify:track:5eS6pTvDNOvh2kyxeZtK3r,2.0
0.58,0.786,6,1,0.207,126.004,0.558,Television Rules the Nation / Crescendolls,Daft Punk,2007,46,https://open.spotify.com/track/1E8S3CSv20KrKT0C1yAjkO,https://i.scdn.co/image/ab67616d00001e02673288fb985e5c194536ae27,edm,spotify:track:1E8S3CSv20KrKT0C1yAjkO,6.0
0.676,0.859,5,0,0.754,111.991,0.546,Da Funk / Daftendirekt,Daft Punk,2007,40,https://open.spotify.com/track/5OWhFeNXZ2RGbsGpl3rIc3,https://i.scdn.co/image/ab67616d00001e02673288fb985e5c194536ae27,edm,spotify:track:5OWhFeNXZ2RGbsGpl3rIc3,17.0
0.691,0.81,9,0,0.064,106.935,0.43,High School Art Class,Pretty Lights,2010,29,https://open.spotify.com/track/1P0wLge0z6CiDMztVH0q9i,https://i.scdn.co/image/ab67616d00001e02a06a0c835bc80468eb1bca8b,edm,spotify:track:1P0wLge0z6CiDMztVH0q9i,21.0
0.594,0.961,6,0,0.0,113.126,0.531,D.A.N.C.E.,Justice,2007,0,https://open.spotify.com/track/2hQCzcb3qyZirWzOD5Yzoj,https://i.scdn.co/image/ab67616d00001e02e6812fbd0690bf6e2bafe2ee,edm,spotify:track:2hQCzcb3qyZirWzOD5Yzoj,18.0
0.669,0.848,10,1,0.464,107.99,0.586,More Important Than Michael Jordan,Pretty Lights,2008,29,https://open.spotify.com/track/24Eu7wWvFS7YVF7XHwdUTV,https://i.scdn.co/image/ab67616d00001e0250a2acd5388809f8de22d64f,edm,spotify:track:24Eu7wWvFS7YVF7XHwdUTV,10.0
0.934,0.76,7,1,0.906,121.302,0.864,Around the World - Radio Edit [Radio Edit],Daft Punk,2006,48,https://open.spotify.com/track/0TxMRiAvI1s0L821BJJWzx,https://i.scdn.co/image/ab67616d00001e027659e5268c008c136fc9c279,edm,spotify:track:0TxMRiAvI1s0L821BJJWzx,7.0
0.51,0.848,6,0,0.0,136.025,0.186,Waiting,"Dash Berlin, Emma Hewitt",2010,18,https://open.spotify.com/track/7FJhdM5ZewvoKsoeSeAvyb,https://i.scdn.co/image/ab67616d00001e025251ad194fa4091c285b11ad,edm,spotify:track:7FJhdM5ZewvoKsoeSeAvyb,18.0
0.627,0.954,2,1,0.000814,128.016,0.312,Destination Calabria (Feat. Crystal Waters) - Original Radio Edit,Alex Gaudino,2014,0,https://open.spotify.com/track/2QMdxS78DaXP8aS8qJqGzU,https://i.scdn.co/image/ab67616d00001e0247305916c3982d01f1ae069c,edm,spotify:track:2QMdxS78DaXP8aS8qJqGzU,2.0
0.791,0.56,9,1,1.05e-06,127.458,0.712,Technologic - Radio Edit [Radio Edit],Daft Punk,2006,34,https://open.spotify.com/track/4yjlWacI4vXSwtE7Kq7rUH,https://i.scdn.co/image/ab67616d00001e027659e5268c008c136fc9c279,edm,spotify:track:4yjlWacI4vXSwtE7Kq7rUH,9.0
0.648,0.981,7,0,7.3e-05,140.025,0.36,Something - Radio Edit,Lasgo,2008,0,https://open.spotify.com/track/59VFsS9fC3qAMShdrv7HCi,https://i.scdn.co/image/ab67616d00001e02c4384a82cbc4452f719e46f7,edm,spotify:track:59VFsS9fC3qAMShdrv7HCi,19.0
0.584,0.894,8,1,0.827,137.808,0.482,Feel The Beat - Radio Version,Darude,2000,40,https://open.spotify.com/track/7lbpqAD1ELBS3ifiEBO34O,https://i.scdn.co/image/ab67616d00001e029cb00f9e01d357ce5beb51f3,edm,spotify:track:7lbpqAD1ELBS3ifiEBO34O,8.0
0.673,0.981,10,1,0.0226,134.985,0.662,You're Not Alone - Airplay Mix,ATB,2002,23,https://open.spotify.com/track/0VnbR9xUnuR4XUiZxtvyR8,https://i.scdn.co/image/ab67616d00001e02b4a41eb26df0d504ac69917a,edm,spotify:track:0VnbR9xUnuR4XUiZxtvyR8,10.0
0.648,0.671,2,1,0.0,122.891,0.533,One More Time - Radio Edit [Short Radio Edit],Daft Punk,2000,55,https://open.spotify.com/track/2Uy6EhQXAYkXA6MohPgjpV,https://i.scdn.co/image/ab67616d00001e0238e5c88261ac859cee792916,edm,spotify:track:2Uy6EhQXAYkXA6MohPgjpV,2.0
0.792,0.704,11,1,0.14,130.022,0.356,Satisfaction - Original,Benny Benassi presents The Biz,2003,0,https://open.spotify.com/track/41N46fZZDok0gY5y49JFia,https://i.scdn.co/image/ab67616d00001e02c9996a108343b08fd608bc14,edm,spotify:track:41N46fZZDok0gY5y49JFia,11.0
0.555,0.913,6,0,8.98e-05,128.997,0.652,Tell Me Why (Radio Edit),Supermode,2006,8,https://open.spotify.com/track/6OHJCsg2wLsoLMpY0F9OtY,https://i.scdn.co/image/ab67616d00001e02cf2946f2ddb467373e03e227,edm,spotify:track:6OHJCsg2wLsoLMpY0F9OtY,18.0
0.834,0.913,11,0,0.00466,139.982,0.903,The Whistle Song,DJ Aligator,2000,48,https://open.spotify.com/track/4YnAKHP8pUPeaOov12tljh,https://i.scdn.co/image/ab67616d00001e028b74febc381a57a93e48f0a1,edm,spotify:track:4YnAKHP8pUPeaOov12tljh,23.0
0.581,0.98,9,1,4.96e-05,142.046,0.318,What Hurts The Most - Radio Mix,Cascada,2007,37,https://open.spotify.com/track/0AiJnh2Ulk6JZXd0YpXKnv,https://i.scdn.co/image/ab67616d00001e02ae6d8a2ea3c7d8905c363280,edm,spotify:track:0AiJnh2Ulk6JZXd0YpXKnv,9.0
0.573,0.9,0,1,0.892,132.027,0.604,For an Angel - Radio Mix '09,Paul van Dyk,2009,36,https://open.spotify.com/track/6T1Xc4BNJO7bkgiEyH7vCm,https://i.scdn.co/image/ab67616d00001e02f598b271334af20d0012f6ad,edm,spotify:track:6T1Xc4BNJO7bkgiEyH7vCm,0.0
0.51,0.784,2,0,0.825,136.059,0.227,Airwave (Original Vocal Edit),Rank 1,2009,0,https://open.spotify.com/track/2Pm6DfCwlHdjMks7M6UwJw,https://i.scdn.co/image/ab67616d00001e026ac3bee5ca89c499c9c3d10f,edm,spotify:track:2Pm6DfCwlHdjMks7M6UwJw,14.0
0.567,0.905,9,1,0.00459,128.005,0.47,I Will Be Here (feat. Sneaky Sound System),"Tiësto, Sneaky Sound System",2009,9,https://open.spotify.com/track/6ygkxHjC6uBPC9MY5vtm76,https://i.scdn.co/image/ab67616d00001e02f29c4b2ecf73a9f6194ccc9d,edm,spotify:track:6ygkxHjC6uBPC9MY5vtm76,9.0
0.531,0.959,10,0,0.618,139.592,0.0703,Adagio For Strings,Tiësto,2004,0,https://open.spotify.com/track/61ZYxapcmBvN0TaxXHVFoF,https://i.scdn.co/image/ab67616d00001e024258601bd518e0abe140da11,edm,spotify:track:61ZYxapcmBvN0TaxXHVFoF,22.0
0.849,0.502,11,1,0.429,131.985,0.64,Till The Sky Falls Down - Extended Mix,Dash Berlin,2009,0,https://open.spotify.com/track/5EZnkKNbuL9vKPOgDC4AJa,https://i.scdn.co/image/ab67616d00001e029df4b6a5489eb05f15738446,edm,spotify:track:5EZnkKNbuL9vKPOgDC4AJa,11.0
0.63,0.673,9,1,4.33e-05,135.976,0.299,Waiting - Extended Mix,"Dash Berlin, Emma Hewitt",2009,0,https://open.spotify.com/track/4jagT8dvgTqdEEJnJBpi2R,https://i.scdn.co/image/ab67616d00001e029df4b6a5489eb05f15738446,edm,spotify:track:4jagT8dvgTqdEEJnJBpi2R,9.0
0.655,0.894,0,1,0.882,134.003,0.526,Biscayne - Original Mix,Elevation,2009,0,https://open.spotify.com/track/2ld5jxCp0JuxnCmDa4AYrF,https://i.scdn.co/image/ab67616d00001e028b5875c91b181a70d1132d62,edm,spotify:track:2ld5jxCp0JuxnCmDa4AYrF,0.0
0.616,0.656,7,1,0.713,130.005,0.363,Remember Me - Shawn Mitiska & Tyler Michaud Remix,"Interstate, Shawn Mitiska, Tyler Michaud",2009,0,https://open.spotify.com/track/7LjSDWI62R9BDhoyi6t3e7,https://i.scdn.co/image/ab67616d00001e028b5875c91b181a70d1132d62,edm,spotify:track:7LjSDWI62R9BDhoyi6t3e7,7.0
0.523,0.944,7,0,0.557,139.997,0.324,Scary Monsters and Nice Sprites,Skrillex,2010,56,https://open.spotify.com/track/4rwpZEcnalkuhPyGkEdhu0,https://i.scdn.co/image/ab67616d00001e0281cfaf3b1359f7b579ea05e5,edm,spotify:track:4rwpZEcnalkuhPyGkEdhu0,19.0
0.524,0.601,0,0,0.601,139.972,0.314,I Can't Stop,Flux Pavilion,2010,50,https://open.spotify.com/track/5WSL7UTa38jMWoBzObD4BD,https://i.scdn.co/image/ab67616d00001e02557adf6fe6e1f9c609f4357a,edm,spotify:track:5WSL7UTa38jMWoBzObD4BD,12.0
0.66,0.803,11,0,0.236,139.855,0.643,Woo Boost,Rusko,2010,34,https://open.spotify.com/track/4lY0v0skiWm1UjRZTVXCnh,https://i.scdn.co/image/ab67616d00001e028b9e823d8ce1c599f1aec59b,edm,spotify:track:4lY0v0skiWm1UjRZTVXCnh,23.0
0.887,0.731,2,1,0.899,125.025,0.212,One,Swedish House Mafia,2010,41,https://open.spotify.com/track/4xr1Azj8mCbz6u8CITf8ef,https://i.scdn.co/image/ab67616d00001e02d4da0883b9edd33b5b2ceabf,edm,spotify:track:4xr1Azj8mCbz6u8CITf8ef,2.0
0.735,0.699,0,0,2.82e-05,129.944,0.603,Take over Control (feat. Eva Simons),"AFROJACK, Eva Simons",2011,48,https://open.spotify.com/track/4iD3msRl5hJUBEtrQwnR4k,https://i.scdn.co/image/ab67616d00001e02e0320d534c3d40e45e5869ed,edm,spotify:track:4iD3msRl5hJUBEtrQwnR4k,12.0
0.706,0.86,11,0,0.287,127.964,0.245,No Beef (feat. Miss Palmer),"AFROJACK, Steve Aoki, Miss Palmer",2011,0,https://open.spotify.com/track/1XwOjUir8UDjXNqB2b2TNo,https://i.scdn.co/image/ab67616d00001e029a6905338c1262f96b8ccb36,edm,spotify:track:1XwOjUir8UDjXNqB2b2TNo,23.0
0.51,0.825,11,1,0.0,125.995,0.534,Seek Bromance,Tim Berg,2011,0,https://open.spotify.com/track/5utdBr8IeD9SGj6gnMF252,https://i.scdn.co/image/ab67616d00001e02d7d309cc69a677d4a3b4b2c5,edm,spotify:track:5utdBr8IeD9SGj6gnMF252,11.0
0.648,0.859,7,1,0.0282,128.03,0.633,Antidote - Radio Edit,"Swedish House Mafia, Knife Party",2011,41,https://open.spotify.com/track/38G32c3uJeFucSYweZv4pI,https://i.scdn.co/image/ab67616d00001e0298286cdaf74530fb6d5708cb,edm,spotify:track:38G32c3uJeFucSYweZv4pI,7.0
0.601,0.834,1,0,0.888,125.991,0.352,Levels,Avicii,2011,0,https://open.spotify.com/track/6dfXwa0dI1sBm4CIePuOYM,https://i.scdn.co/image/ab67616d00001e02f3cb2f72478c7a757b38005e,edm,spotify:track:6dfXwa0dI1sBm4CIePuOYM,13.0
0.503,0.399,9,1,1.63e-06,136.928,0.217,Sun & Moon,Above & Beyond,2014,0,https://open.spotify.com/track/1VxVzTKwwvWGlSMla1BdQz,https://i.scdn.co/image/ab67616d00001e02b8b22a38baad89d8e1b2ca23,edm,spotify:track:1VxVzTKwwvWGlSMla1BdQz,9.0
0.716,0.972,7,1,3.22e-05,110.026,0.576,Bangarang (feat. Sirah),"Skrillex, Sirah",2011,66,https://open.spotify.com/track/6VRhkROS2SZHGlp0pxndbJ,https://i.scdn.co/image/ab67616d00001e026081278cb62df2757d55633b,edm,spotify:track:6VRhkROS2SZHGlp0pxndbJ,7.0
0.64,0.903,5,0,0.0503,128.079,0.152,Internet Friends,Knife Party,2012,53,https://open.spotify.com/track/5qFL2uwfnGU8FccwLMgPNQ,https://i.scdn.co/image/ab67616d00001e02ed2a0b49e0be66b06fcc63b5,edm,spotify:track:5qFL2uwfnGU8FccwLMgPNQ,17.0
0.656,0.822,7,1,0.935,127.997,0.0392,Zero 76,"Tiësto, Hardwell",2011,32,https://open.spotify.com/track/0KxzO6ZP8mq8Aml11XiVEO,https://i.scdn.co/image/ab67616d00001e02b45975dbd46df4e6f9e35b95,edm,spotify:track:0KxzO6ZP8mq8Aml11XiVEO,7.0
0.64,0.792,10,0,0.604,128.001,0.383,Pressure - Alesso Remix,"Nadia Ali, Starkillers, Alex Kenji, Alesso",2011,0,https://open.spotify.com/track/2NFWA9nqzDh4glNiNp1Stc,https://i.scdn.co/image/ab67616d00001e02ec855f35133dc93085e96878,edm,spotify:track:2NFWA9nqzDh4glNiNp1Stc,22.0
0.642,0.834,5,0,0.0,127.881,0.606,Toulouse - Bobby Anthony Vocal Mix,Nicky Romero,2012,48,https://open.spotify.com/track/2bsyecmZCgdlsCZ3sWVZ99,https://i.scdn.co/image/ab67616d00001e026f51b2aaef83e0e9a1f70e8a,edm,spotify:track:2bsyecmZCgdlsCZ3sWVZ99,17.0
0.509,0.781,8,1,0.0,128.0,0.176,Clarity,"Zedd, Foxes",2012,72,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,https://i.scdn.co/image/ab67616d00001e02941dd3b3343d9cb9329d37bf,edm,spotify:track:60wwxj6Dd9NJlirf84wr2c,8.0
0.737,0.614,6,0,0.0534,127.987,0.406,Language,Porter Robinson,2012,0,https://open.spotify.com/track/4ta97KyyCWLCQAAFtOWFpy,https://i.scdn.co/image/ab67616d00001e02e410a527c6720dcabeec8676,edm,spotify:track:4ta97KyyCWLCQAAFtOWFpy,18.0
0.581,0.877,3,0,0.0,127.952,0.35,Call Me A Spaceman - Radio Edit,"Hardwell, Mitch Crown",2012,1,https://open.spotify.com/track/1UPyhGntpIx9jGJ5UVtKVS,https://i.scdn.co/image/ab67616d00001e02270a4549485667072cec07bf,edm,spotify:track:1UPyhGntpIx9jGJ5UVtKVS,15.0
0.511,0.83,7,0,3.05e-06,128.038,0.355,In My Mind (Axwell Radio Edit),"Ivan Gough, Feenixpawl feat. Georgi Kay, Axwell",2012,31,https://open.spotify.com/track/3bXptsvAsA4gLaaRKMHsr0,https://i.scdn.co/image/ab67616d00001e02e09f8e060407337c5ff0ae7d,edm,spotify:track:3bXptsvAsA4gLaaRKMHsr0,19.0
0.687,0.97,9,0,0.000524,128.974,0.071,Ladi Dadi - Tommy Trash Remix,"Steve Aoki, Wynter Gordon, Tommy Trash",2012,30,https://open.spotify.com/track/3JEPutvXNxGkHEB3L2KDZb,https://i.scdn.co/image/ab67616d00001e02987fc85ce545af9994f17dbb,edm,spotify:track:3JEPutvXNxGkHEB3L2KDZb,21.0
0.744,0.957,7,1,0.884,127.991,0.529,Rattle,Bingo Players,2011,54,https://open.spotify.com/track/3uXzBSx2eMKRTEP46SZ2fC,https://i.scdn.co/image/ab67616d00001e02889288443dd421c21cfbc243,edm,spotify:track:3uXzBSx2eMKRTEP46SZ2fC,7.0
